Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
Wednesday,DAY,9,/6,0:00,0.03,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,79,0.00
PHYS260,Motion in a straight line,7:58 PM,8:06 PM,0:08,0.00,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,80,0.00
SPAN401,Tarea 3,8:21 PM,8:44 PM,0:23,0,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,81,0.00
Math520,Rotations of Things in Math,8:50 PM,8:58 PM,0:08,0,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,82,0.00
Thursday,DAY,9,/7,0:00,0.05,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,83,0.00
HIST301,R&R: Richard White: The Middle Ground,7:08 PM,7:57 PM,0:49,0,25,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,35,84,0.00
ENV110,Daisy World Model,8:23 PM,8:53 PM,0:30,0,26,0.00,0.00,0.01,0.00,0.03,0.00,0.00,0.01,35,85,0.00
Friday,DAY,9,/8,0:00,0.00,27,0.00,0.00,0.01,0.00,0.06,0.00,0.01,0.01,36,86,0.00
Saturday,DAY,9,/9,0:00,0.00,28,0.04,0.00,0.01,0.00,0.06,0.00,0.01,0.01,37,87,0.00
QUEST_UDD,Stuffs,8:40 PM,9:37 PM,0:00,0.15,29,0.04,0.00,0.01,0.00,0.06,0.00,0.01,0.01,38,88,0.00
Sunday,DAY,9,/10,1:22,0,30,0.04,0.00,0.01,0.00,0.06,0.00,0.01,0.01,38,89,0.00
QUEST_UDD,Stuffs,4:53 PM,5:55 PM,0:39,0.00,31,0.04,0.00,0.01,0.00,0.06,0.00,0.01,0.01,38,90,0.00
QUEST_UDD,Stuffs,6:03 PM,6:34 PM,1:01,0,32,0.04,0.07,0.08,0.00,0.06,0.00,0.01,0.05,38,91,0.00
MATH520,4: Rotations and Transformations,10:18 AM,11:40 AM,0:18,0,33,0.08,0.07,0.08,0.00,0.06,0.00,0.01,0.05,38,92,0.00
SPAN401,Tarea 4,12:31 PM,1:10 PM,0:16,0.00,34,0.10,0.07,0.08,0.00,0.06,0.00,0.01,0.05,38,93,0.00
ENG301,Reading Act 3,1:53 PM,2:54 PM,0:00,0.07,35,0.10,0.07,0.08,0.02,0.09,0.00,0.01,0.05,39,94,0.00
ENG301,Researching Context for Crucible (*&^),3:00 PM,3:18 PM,0:53,0,36,0.10,0.07,0.08,0.02,0.09,0.00,0.01,0.05,39,95,0.00
ENV110,Reading Article,4:13 PM,4:29 PM,0:46,0,37,0.10,0.07,0.08,0.02,0.09,0.00,0.01,0.05,39,96,0.00
Monday,DAY,9,/11,0:00,0.13,38,0.11,0.09,0.08,0.02,0.09,0.00,0.01,0.05,40,97,0.00
ENG301,Reading Act 4,8:20 PM,9:13 PM,0:57,0,39,0.11,0.09,0.12,0.05,0.09,0.00,0.01,0.05,40,98,0.00
HIST301,Understanding American History,9:21 PM,10:07 PM,0:17,0,40,0.14,0.09,0.15,0.05,0.10,0.00,0.05,0.05,40,99,0.00
Tuesday,DAY,9,/12,0:09,0,41,0.14,0.09,0.15,0.05,0.10,0.00,0.05,0.05,40,100,0.00
SPAN401,Tarea 5,8:16 PM,9:13 PM,0:54,0.00,42,0.14,0.09,0.15,0.05,0.10,0.00,0.05,0.05,40,101,0.00
PHYS260,Vectors Homework,5:47 PM,6:04 PM,0:52,0,43,0.14,0.09,0.15,0.05,0.13,0.00,0.05,0.05,40,102,0.00
PHYS260,Vectors Homework,6:37 PM,6:46 PM,0:00,0.00,44,0.14,0.09,0.22,0.05,0.13,0.00,0.05,0.05,41,103,0.00
QUEST_SB,Comparing Java to ToS,8:36 PM,9:30 PM,1:01,0,45,0.14,0.09,0.24,0.05,0.13,0.00,0.05,0.05,42,104,0.00
QUEST_SB,Java 2.0: Test Across the SP500,9:31 PM,10:23 PM,0:00,#VALUE!,46,0.14,0.09,0.29,0.05,0.13,0.00,0.05,0.06,42,105,0.00
Wednesday,DAY,9,/13,0:00,#VALUE!,47,0.16,0.10,0.33,0.05,0.13,0.00,0.05,0.06,42,106,0.00
Thursday,DAY,9,/14,0:44,0,48,0.16,0.16,0.36,0.05,0.13,0.00,0.05,0.06,43,107,0.00
SPAN401,Presentation about Immigration,8:07 PM,9:08 PM,0:00,#VALUE!,49,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,43,108,0.00
HIST301,Reading Things and Stuffs,9:32 PM,10:15 PM,0:43,0.00,50,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,43,109,0.00
